date,memory_usage_in_kB
2022-05-15 17:52:01+02:00, 1716128
2022-05-15 17:53:01+02:00, 1718604
2022-05-15 17:54:01+02:00, 1721000
2022-05-15 17:55:01+02:00, 1723392
2022-05-15 17:56:01+02:00, 1726172
2022-05-15 17:57:01+02:00, 1728588
2022-05-15 17:58:01+02:00, 1731004
2022-05-15 17:59:01+02:00, 1734088
2022-05-15 18:00:01+02:00, 1736172
2022-05-15 18:01:01+02:00, 1738868
2022-05-15 18:02:01+02:00, 1741188
2022-05-15 18:03:01+02:00, 1744084
2022-05-15 18:04:01+02:00, 1746572
2022-05-15 18:05:01+02:00, 1751140
2022-05-15 18:06:01+02:00, 1751732
2022-05-15 18:07:01+02:00, 1753828
2022-05-15 18:08:01+02:00, 1756252
2022-05-15 18:09:01+02:00, 1758532
2022-05-15 18:10:01+02:00, 1761588
2022-05-15 18:11:01+02:00, 1763636
2022-05-15 18:12:01+02:00, 1766196
2022-05-15 18:13:01+02:00, 1768556
2022-05-15 18:14:01+02:00, 1771192
2022-05-15 18:15:01+02:00, 1773632
2022-05-15 18:16:01+02:00, 1777704
2022-05-15 18:17:01+02:00, 1782184
2022-05-15 18:18:01+02:00, 1783344
2022-05-15 18:19:01+02:00, 1784752
2022-05-15 18:20:01+02:00, 1787764
2022-05-15 18:21:01+02:00, 1792224
2022-05-15 18:22:01+02:00, 1794552
2022-05-15 18:23:01+02:00, 1795160
2022-05-15 18:24:01+02:00, 1797808
2022-05-15 18:25:01+02:00, 1801512
2022-05-15 18:26:01+02:00, 1803300
2022-05-15 18:27:01+02:00, 1805236
2022-05-15 18:28:01+02:00, 1807912
2022-05-15 18:29:01+02:00, 1810508
2022-05-15 18:30:01+02:00, 1813404
2022-05-15 18:31:01+02:00, 1815384
2022-05-15 18:32:01+02:00, 1817596
2022-05-15 18:33:01+02:00, 1820540
2022-05-15 18:34:01+02:00, 1822752
2022-05-15 18:35:01+02:00, 1825092
2022-05-15 18:36:01+02:00, 1827712
2022-05-15 18:37:01+02:00, 1829636
2022-05-15 18:38:01+02:00, 1829652
2022-05-15 18:39:01+02:00, 1829668
2022-05-15 18:40:01+02:00, 1829680
2022-05-15 18:41:02+02:00, 1829696
2022-05-15 18:42:01+02:00, 1829648
2022-05-15 18:43:01+02:00, 1829664
2022-05-15 18:44:01+02:00, 1829680
2022-05-15 18:45:01+02:00, 1829696
2022-05-15 18:46:01+02:00, 1829712
2022-05-15 18:47:01+02:00, 1829664
2022-05-15 18:48:01+02:00, 1829684
2022-05-15 18:49:01+02:00, 1829700
2022-05-15 18:50:01+02:00, 1829704
2022-05-15 18:51:01+02:00, 1829716
2022-05-15 18:52:01+02:00, 1829724
2022-05-15 18:53:01+02:00, 1829752
2022-05-15 18:54:01+02:00, 1829784
2022-05-15 18:55:01+02:00, 1829788
2022-05-15 18:56:01+02:00, 1829800
2022-05-15 18:57:01+02:00, 1829856
2022-05-15 18:58:01+02:00, 1829880
2022-05-15 18:59:01+02:00, 1829888
2022-05-15 19:00:01+02:00, 1829904
2022-05-15 19:01:01+02:00, 1829916
2022-05-15 19:02:01+02:00, 1829868
2022-05-15 19:03:01+02:00, 1829892
2022-05-15 19:04:01+02:00, 1829904
2022-05-15 19:05:01+02:00, 1829916
2022-05-15 19:06:01+02:00, 1829876
2022-05-15 19:07:01+02:00, 1829900
2022-05-15 19:08:01+02:00, 1829916
2022-05-15 19:09:01+02:00, 1829868
2022-05-15 19:10:02+02:00, 1829892
2022-05-15 19:11:01+02:00, 1829904
2022-05-15 19:12:01+02:00, 1829868
2022-05-15 19:13:01+02:00, 1829880
2022-05-15 19:14:01+02:00, 1829892
2022-05-15 19:15:01+02:00, 1829900
2022-05-15 19:16:01+02:00, 1829868
2022-05-15 19:17:01+02:00, 1829880
2022-05-15 19:18:01+02:00, 1829908
2022-05-15 19:19:01+02:00, 1829920
2022-05-15 19:20:01+02:00, 1829872
2022-05-15 19:21:01+02:00, 1829904
2022-05-15 19:22:01+02:00, 1829924
2022-05-15 19:23:01+02:00, 1829884
2022-05-15 19:24:01+02:00, 1829908
2022-05-15 19:25:01+02:00, 1829868
2022-05-15 19:26:01+02:00, 1829876
2022-05-15 19:27:01+02:00, 1829900
2022-05-15 19:28:01+02:00, 1829912
2022-05-15 19:29:01+02:00, 1829868
2022-05-15 19:30:01+02:00, 1829880
2022-05-15 19:31:01+02:00, 1829892
2022-05-15 19:32:01+02:00, 1829916
2022-05-15 19:33:01+02:00, 1829868
2022-05-15 19:34:01+02:00, 1829884
2022-05-15 19:35:01+02:00, 1829896
2022-05-15 19:36:01+02:00, 1829920
2022-05-15 19:37:01+02:00, 1829876
2022-05-15 19:38:01+02:00, 1829884
2022-05-15 19:39:01+02:00, 1829896
2022-05-15 19:40:01+02:00, 1829908
2022-05-15 19:41:01+02:00, 1829880
2022-05-15 19:42:01+02:00, 1829900
2022-05-15 19:43:01+02:00, 1829920
2022-05-15 19:44:01+02:00, 1829860
2022-05-15 19:45:01+02:00, 1829856
2022-05-15 19:46:01+02:00, 1829876
2022-05-15 19:47:01+02:00, 1829892
2022-05-15 19:48:01+02:00, 1829908
2022-05-15 19:49:01+02:00, 1829872
2022-05-15 19:50:01+02:00, 1829880
2022-05-15 19:51:01+02:00, 1829908
2022-05-15 19:52:01+02:00, 1829860
2022-05-15 19:53:01+02:00, 1829856
2022-05-15 19:54:01+02:00, 1829876
2022-05-15 19:55:01+02:00, 1829892
2022-05-15 19:56:01+02:00, 1829916
2022-05-15 19:57:01+02:00, 1829872
2022-05-15 19:58:01+02:00, 1829856
2022-05-15 19:59:01+02:00, 1829880
2022-05-15 20:00:01+02:00, 1829904
2022-05-15 20:01:01+02:00, 1829916
2022-05-15 20:02:01+02:00, 1829880
2022-05-15 20:03:01+02:00, 1829904
2022-05-15 20:04:01+02:00, 1829856
2022-05-15 20:05:01+02:00, 1829876
2022-05-15 20:06:01+02:00, 1829896
2022-05-15 20:07:01+02:00, 1829908
2022-05-15 20:08:01+02:00, 1829928
2022-05-15 20:09:01+02:00, 1829880
2022-05-15 20:10:01+02:00, 1829904
2022-05-15 20:11:01+02:00, 1829924
2022-05-15 20:12:01+02:00, 1829884
2022-05-15 20:13:01+02:00, 1829864
2022-05-15 20:14:01+02:00, 1829864
2022-05-15 20:15:01+02:00, 1829884
2022-05-15 20:16:01+02:00, 1829908
2022-05-15 20:17:01+02:00, 1829868
2022-05-15 20:18:01+02:00, 1829892
2022-05-15 20:19:01+02:00, 1829912
2022-05-15 20:20:01+02:00, 1829872
2022-05-15 20:21:01+02:00, 1829892
2022-05-15 20:22:01+02:00, 1829912
2022-05-15 20:23:01+02:00, 1829872
2022-05-15 20:24:01+02:00, 1829896
2022-05-15 20:25:01+02:00, 1829916
2022-05-15 20:26:01+02:00, 1829928
2022-05-15 20:27:01+02:00, 1829880
2022-05-15 20:28:01+02:00, 1829904
2022-05-15 20:29:01+02:00, 1829920
2022-05-15 20:30:01+02:00, 1829876
2022-05-15 20:31:01+02:00, 1829892
2022-05-15 20:32:01+02:00, 1829908
2022-05-15 20:33:01+02:00, 1829868
2022-05-15 20:34:01+02:00, 1829892
2022-05-15 20:35:01+02:00, 1829864
2022-05-15 20:36:01+02:00, 1829856
2022-05-15 20:37:01+02:00, 1829856
2022-05-15 20:38:01+02:00, 1829872
2022-05-15 20:39:01+02:00, 1829900
2022-05-15 20:40:01+02:00, 1829920
2022-05-15 20:41:01+02:00, 1829876
2022-05-15 20:42:01+02:00, 1829900
2022-05-15 20:43:01+02:00, 1829920
2022-05-15 20:44:01+02:00, 1829880
2022-05-15 20:45:01+02:00, 1829908
2022-05-15 20:46:01+02:00, 1829868
2022-05-15 20:47:01+02:00, 1829888
2022-05-15 20:48:01+02:00, 1829912
2022-05-15 20:49:01+02:00, 1829864
2022-05-15 20:50:01+02:00, 1829856
2022-05-15 20:51:01+02:00, 1829876
2022-05-15 20:52:01+02:00, 1829896
2022-05-15 20:53:01+02:00, 1829856
2022-05-15 20:54:01+02:00, 1829860
2022-05-15 20:55:01+02:00, 1829892
2022-05-15 20:56:01+02:00, 1829916
2022-05-15 20:57:01+02:00, 1829872
2022-05-15 20:58:01+02:00, 1829884
2022-05-15 20:59:01+02:00, 1829912
2022-05-15 21:00:01+02:00, 1829872
2022-05-15 21:01:01+02:00, 1829860
2022-05-15 21:02:01+02:00, 1829884
2022-05-15 21:03:01+02:00, 1829912
2022-05-15 21:04:01+02:00, 1829928
2022-05-15 21:05:01+02:00, 1829900
2022-05-15 21:06:01+02:00, 1829912
2022-05-15 21:07:02+02:00, 1829872
2022-05-15 21:08:01+02:00, 1829888
2022-05-15 21:09:01+02:00, 1829908
2022-05-15 21:10:01+02:00, 1829864
2022-05-15 21:11:01+02:00, 1829892
2022-05-15 21:12:01+02:00, 1829908
2022-05-15 21:13:01+02:00, 1829872
2022-05-15 21:14:01+02:00, 1829892
2022-05-15 21:15:01+02:00, 1829912
2022-05-15 21:16:01+02:00, 1829864
2022-05-15 21:17:01+02:00, 1829888
2022-05-15 21:18:01+02:00, 1829912
2022-05-15 21:19:01+02:00, 1829932
2022-05-15 21:20:01+02:00, 1829860
2022-05-15 21:21:01+02:00, 1829860
2022-05-15 21:22:01+02:00, 1829884
2022-05-15 21:23:01+02:00, 1829908
2022-05-15 21:24:01+02:00, 1829860
2022-05-15 21:25:01+02:00, 1829876
2022-05-15 21:26:01+02:00, 1829892
2022-05-15 21:27:01+02:00, 1829916
2022-05-15 21:28:01+02:00, 1829860
2022-05-15 21:29:01+02:00, 1829884
2022-05-15 21:30:01+02:00, 1829896
2022-05-15 21:31:01+02:00, 1829920
2022-05-15 21:32:01+02:00, 1829872
2022-05-15 21:33:01+02:00, 1829896
2022-05-15 21:34:01+02:00, 1829908
2022-05-15 21:35:01+02:00, 1829920
2022-05-15 21:36:01+02:00, 1829880
2022-05-15 21:37:01+02:00, 1829904
2022-05-15 21:38:01+02:00, 1829920
2022-05-15 21:39:01+02:00, 1829876
2022-05-15 21:40:01+02:00, 1829896
2022-05-15 21:41:01+02:00, 1829920
2022-05-15 21:42:01+02:00, 1829860
2022-05-15 21:43:01+02:00, 1829864
2022-05-15 21:44:01+02:00, 1829876
2022-05-15 21:45:01+02:00, 1829904
2022-05-15 21:46:01+02:00, 1829908
2022-05-15 21:47:01+02:00, 1829868
2022-05-15 21:48:01+02:00, 1829880
2022-05-15 21:49:01+02:00, 1829892
2022-05-15 21:50:01+02:00, 1829916
2022-05-15 21:51:01+02:00, 1829876
2022-05-15 21:52:01+02:00, 1829892
2022-05-15 21:53:01+02:00, 1829916
2022-05-15 21:54:01+02:00, 1829872
2022-05-15 21:55:01+02:00, 1829896
2022-05-15 21:56:01+02:00, 1829908
2022-05-15 21:57:01+02:00, 1829872
2022-05-15 21:58:01+02:00, 1829888
2022-05-15 21:59:01+02:00, 1829904
2022-05-15 22:00:01+02:00, 1829924
2022-05-15 22:01:01+02:00, 1829876
2022-05-15 22:02:01+02:00, 1829860
2022-05-15 22:03:01+02:00, 1829876
2022-05-15 22:04:01+02:00, 1829900
2022-05-15 22:05:01+02:00, 1829912
2022-05-15 22:06:02+02:00, 1829876
2022-05-15 22:07:01+02:00, 1829896
2022-05-15 22:08:01+02:00, 1829916
2022-05-15 22:09:01+02:00, 1829876
2022-05-15 22:10:01+02:00, 1829864
2022-05-15 22:11:01+02:00, 1829896
2022-05-15 22:12:01+02:00, 1829916
2022-05-15 22:13:01+02:00, 1829936
2022-05-15 22:14:01+02:00, 1829884
2022-05-15 22:15:01+02:00, 1829908
2022-05-15 22:16:01+02:00, 1829936
2022-05-15 22:17:01+02:00, 1829940
2022-05-15 22:18:01+02:00, 1829888
2022-05-15 22:19:01+02:00, 1829912
2022-05-15 22:20:01+02:00, 1829920
2022-05-15 22:21:01+02:00, 1829868
2022-05-15 22:22:01+02:00, 1829880
2022-05-15 22:23:01+02:00, 1829912
2022-05-15 22:24:01+02:00, 1829920
2022-05-15 22:25:01+02:00, 1829872
2022-05-15 22:26:01+02:00, 1829900
2022-05-15 22:27:01+02:00, 1829920
2022-05-15 22:28:01+02:00, 1829876
2022-05-15 22:29:01+02:00, 1829856
2022-05-15 22:30:01+02:00, 1829880
2022-05-15 22:31:01+02:00, 1829900
2022-05-15 22:32:01+02:00, 1829916
2022-05-15 22:33:01+02:00, 1829936
2022-05-15 22:34:02+02:00, 1829884
2022-05-15 22:35:01+02:00, 1829912
2022-05-15 22:36:01+02:00, 1829864
2022-05-15 22:37:01+02:00, 1829880
2022-05-15 22:38:01+02:00, 1829892
2022-05-15 22:39:01+02:00, 1829920
2022-05-15 22:40:01+02:00, 1829936
2022-05-15 22:41:01+02:00, 1829896
2022-05-15 22:42:01+02:00, 1829908
2022-05-15 22:43:01+02:00, 1829920
2022-05-15 22:44:01+02:00, 1829884
2022-05-15 22:45:01+02:00, 1829896
2022-05-15 22:46:01+02:00, 1829860
2022-05-15 22:47:01+02:00, 1829876
2022-05-15 22:48:01+02:00, 1830060
2022-05-15 22:49:01+02:00, 1830080
2022-05-15 22:50:01+02:00, 1830036
2022-05-15 22:51:01+02:00, 1830056
2022-05-15 22:52:01+02:00, 1830076
2022-05-15 22:53:01+02:00, 1830100
2022-05-15 22:54:01+02:00, 1830048
2022-05-15 22:55:01+02:00, 1830076
2022-05-15 22:56:01+02:00, 1830088
2022-05-15 22:57:01+02:00, 1830048
2022-05-15 22:58:01+02:00, 1830068
2022-05-15 22:59:01+02:00, 1830028
2022-05-15 23:00:01+02:00, 1830044
2022-05-15 23:01:01+02:00, 1830056
2022-05-15 23:02:01+02:00, 1830084
2022-05-15 23:03:02+02:00, 1830028
2022-05-15 23:04:01+02:00, 1830044
2022-05-15 23:05:01+02:00, 1830068
2022-05-15 23:06:01+02:00, 1830080
2022-05-15 23:07:01+02:00, 1830092
2022-05-15 23:08:01+02:00, 1830040
2022-05-15 23:09:01+02:00, 1830056
2022-05-15 23:10:01+02:00, 1830080
2022-05-15 23:11:01+02:00, 1830092
2022-05-15 23:12:01+02:00, 1830028
2022-05-15 23:13:01+02:00, 1830044
2022-05-15 23:14:01+02:00, 1830060
2022-05-15 23:15:01+02:00, 1830084
2022-05-15 23:16:01+02:00, 1830108
2022-05-15 23:17:01+02:00, 1830060
2022-05-15 23:18:01+02:00, 1830076
2022-05-15 23:19:01+02:00, 1830096
2022-05-15 23:20:01+02:00, 1830040
2022-05-15 23:21:01+02:00, 1830052
2022-05-15 23:22:01+02:00, 1830076
2022-05-15 23:23:01+02:00, 1830096
2022-05-15 23:24:01+02:00, 1830028
2022-05-15 23:25:01+02:00, 1830052
2022-05-15 23:26:01+02:00, 1830072
2022-05-15 23:27:01+02:00, 1830032
2022-05-15 23:28:01+02:00, 1830044
2022-05-15 23:29:01+02:00, 1830068
2022-05-15 23:30:01+02:00, 1830092
2022-05-15 23:31:01+02:00, 1830028
2022-05-15 23:32:01+02:00, 1830048
2022-05-15 23:33:01+02:00, 1830064
2022-05-15 23:34:01+02:00, 1830088
2022-05-15 23:35:01+02:00, 1830108
2022-05-15 23:36:01+02:00, 1830064
2022-05-15 23:37:01+02:00, 1830076
2022-05-15 23:38:01+02:00, 1830088
2022-05-15 23:39:01+02:00, 1830048
2022-05-15 23:40:01+02:00, 1830068
2022-05-15 23:41:01+02:00, 1830084
2022-05-15 23:42:01+02:00, 1830100
2022-05-15 23:43:01+02:00, 1830044
2022-05-15 23:44:01+02:00, 1830068
2022-05-15 23:45:01+02:00, 1830088
2022-05-15 23:46:01+02:00, 1830096
2022-05-15 23:47:01+02:00, 1830064
2022-05-15 23:48:01+02:00, 1830084
2022-05-15 23:49:01+02:00, 1830044
2022-05-15 23:50:01+02:00, 1830056
2022-05-15 23:51:01+02:00, 1830068
2022-05-15 23:52:01+02:00, 1830100
2022-05-15 23:53:01+02:00, 1830056
2022-05-15 23:54:01+02:00, 1830080
2022-05-15 23:55:01+02:00, 1830036
2022-05-15 23:56:01+02:00, 1830056
2022-05-15 23:57:01+02:00, 1830068
2022-05-15 23:58:01+02:00, 1830092
2022-05-15 23:59:01+02:00, 1830044
2022-05-16 00:00:01+02:00, 1830028
2022-05-16 00:01:01+02:00, 1830052
2022-05-16 00:02:01+02:00, 1830068
2022-05-16 00:03:01+02:00, 1830084
2022-05-16 00:04:01+02:00, 1830104
2022-05-16 00:05:01+02:00, 1830052
2022-05-16 00:06:01+02:00, 1830080
2022-05-16 00:07:01+02:00, 1830092
2022-05-16 00:08:01+02:00, 1830052
2022-05-16 00:09:01+02:00, 1830072
2022-05-16 00:10:01+02:00, 1830088
2022-05-16 00:11:01+02:00, 1830108
2022-05-16 00:12:01+02:00, 1830056
2022-05-16 00:13:01+02:00, 1830084
2022-05-16 00:14:01+02:00, 1830092
2022-05-16 00:15:01+02:00, 1830044
2022-05-16 00:16:01+02:00, 1830068
2022-05-16 00:17:01+02:00, 1830088
2022-05-16 00:18:01+02:00, 1830092
2022-05-16 00:19:01+02:00, 1830048
2022-05-16 00:20:01+02:00, 1830072
2022-05-16 00:21:01+02:00, 1830092
2022-05-16 00:22:01+02:00, 1830044
2022-05-16 00:23:01+02:00, 1830056
2022-05-16 00:24:01+02:00, 1830072
2022-05-16 00:25:01+02:00, 1830092
2022-05-16 00:26:01+02:00, 1830048
2022-05-16 00:27:01+02:00, 1830064
2022-05-16 00:28:01+02:00, 1830088
2022-05-16 00:29:01+02:00, 1830044
2022-05-16 00:30:01+02:00, 1830068
2022-05-16 00:31:01+02:00, 1830096
2022-05-16 00:32:01+02:00, 1830060
2022-05-16 00:33:01+02:00, 1830080
2022-05-16 00:34:01+02:00, 1830036
2022-05-16 00:35:01+02:00, 1830052
2022-05-16 00:36:01+02:00, 1830080
2022-05-16 00:37:01+02:00, 1830092
2022-05-16 00:38:01+02:00, 1830044
2022-05-16 00:39:01+02:00, 1871628
2022-05-16 00:40:01+02:00, 1872008
2022-05-16 00:41:01+02:00, 1871812
2022-05-16 00:42:01+02:00, 1872104
2022-05-16 00:43:01+02:00, 1872216
2022-05-16 00:44:01+02:00, 1872664
2022-05-16 00:45:01+02:00, 1872204
2022-05-16 00:46:01+02:00, 1872520
2022-05-16 00:47:01+02:00, 1872548
2022-05-16 00:48:01+02:00, 1872204
2022-05-16 00:49:01+02:00, 1872380
2022-05-16 00:50:01+02:00, 1872484
2022-05-16 00:51:01+02:00, 1873364
2022-05-16 00:52:01+02:00, 1875812
2022-05-16 00:53:01+02:00, 1877644
2022-05-16 00:54:01+02:00, 1879600
2022-05-16 00:55:01+02:00, 1881716
2022-05-16 00:56:01+02:00, 1883952
2022-05-16 00:57:01+02:00, 1886176
2022-05-16 00:58:01+02:00, 1888348
2022-05-16 00:59:01+02:00, 1890620
2022-05-16 01:00:01+02:00, 1892244
2022-05-16 01:01:01+02:00, 1894680
2022-05-16 01:02:01+02:00, 1896452
2022-05-16 01:03:01+02:00, 1898928
2022-05-16 01:04:01+02:00, 1901216
2022-05-16 01:05:01+02:00, 1903456
2022-05-16 01:06:01+02:00, 1905548
2022-05-16 01:07:01+02:00, 1907924
2022-05-16 01:08:01+02:00, 1909728
2022-05-16 01:09:01+02:00, 1912084
2022-05-16 01:10:01+02:00, 1914388
2022-05-16 01:11:01+02:00, 1919032
2022-05-16 01:12:01+02:00, 1918920
2022-05-16 01:13:01+02:00, 1918932
2022-05-16 01:14:01+02:00, 1918956
2022-05-16 01:15:01+02:00, 1918976
2022-05-16 01:16:01+02:00, 1918928
2022-05-16 01:17:01+02:00, 1918960
2022-05-16 01:18:01+02:00, 1918912
2022-05-16 01:19:01+02:00, 1918928
2022-05-16 01:20:01+02:00, 1918940
2022-05-16 01:21:01+02:00, 1918960
2022-05-16 01:22:01+02:00, 1918916
2022-05-16 01:23:01+02:00, 1918944
2022-05-16 01:24:01+02:00, 1918908
2022-05-16 01:25:01+02:00, 1918924
2022-05-16 01:26:01+02:00, 1918944
2022-05-16 01:27:01+02:00, 1918920
2022-05-16 01:28:01+02:00, 1918928
2022-05-16 01:29:01+02:00, 1918944
2022-05-16 01:30:01+02:00, 1918908
2022-05-16 01:31:01+02:00, 1918920
2022-05-16 01:32:01+02:00, 1918932
2022-05-16 01:33:01+02:00, 1918956
2022-05-16 01:34:01+02:00, 1918908
2022-05-16 01:35:01+02:00, 1918920
2022-05-16 01:36:01+02:00, 1918944
2022-05-16 01:37:01+02:00, 1918956
2022-05-16 01:38:01+02:00, 1918920
2022-05-16 01:39:01+02:00, 1918932
2022-05-16 01:40:01+02:00, 1918960
2022-05-16 01:41:01+02:00, 1918916
2022-05-16 01:42:01+02:00, 1918936
2022-05-16 01:43:01+02:00, 1918956
2022-05-16 01:44:01+02:00, 1918908
2022-05-16 01:45:01+02:00, 1918928
2022-05-16 01:46:01+02:00, 1918944
2022-05-16 01:47:01+02:00, 1918956
2022-05-16 01:48:01+02:00, 1918916
2022-05-16 01:49:01+02:00, 1918936
2022-05-16 01:50:01+02:00, 1918964
2022-05-16 01:51:01+02:00, 1918896
2022-05-16 01:52:01+02:00, 1918924
2022-05-16 01:53:01+02:00, 1918944
2022-05-16 01:54:01+02:00, 1918964
2022-05-16 01:55:01+02:00, 1918920
2022-05-16 01:56:01+02:00, 1918948
2022-05-16 01:57:01+02:00, 1953724
2022-05-16 01:58:01+02:00, 1953204
2022-05-16 09:09:06+02:00, 1958936
2022-05-16 09:10:01+02:00, 1959392
2022-05-16 09:11:01+02:00, 1959364
2022-05-16 09:12:01+02:00, 1959384
2022-05-16 09:13:01+02:00, 1959444
2022-05-16 09:14:01+02:00, 1959528
2022-05-16 09:15:01+02:00, 1959636
2022-05-16 09:16:01+02:00, 1959536
2022-05-16 09:17:01+02:00, 1959848
2022-05-16 09:18:01+02:00, 1959684
2022-05-16 09:19:01+02:00, 1960064
2022-05-16 09:20:01+02:00, 1961428
2022-05-16 09:21:01+02:00, 1964868
2022-05-16 09:22:01+02:00, 1965664
2022-05-16 09:23:01+02:00, 1967416
2022-05-16 09:24:01+02:00, 1973008
2022-05-16 09:25:01+02:00, 1974404
2022-05-16 09:26:01+02:00, 1974180
2022-05-16 09:27:01+02:00, 1979060
2022-05-16 09:28:01+02:00, 1979360
2022-05-16 09:29:01+02:00, 1980500
2022-05-16 09:30:01+02:00, 2009288
2022-05-16 09:31:01+02:00, 2002944
2022-05-16 09:32:01+02:00, 2003328
2022-05-16 09:33:01+02:00, 2004260
2022-05-16 09:34:01+02:00, 2010052
2022-05-16 09:35:02+02:00, 2011468
2022-05-16 09:36:01+02:00, 2011684
2022-05-16 09:37:01+02:00, 2015096
2022-05-16 09:38:01+02:00, 2016272
2022-05-16 09:39:01+02:00, 2017360
2022-05-16 09:40:01+02:00, 2021040
2022-05-16 09:41:01+02:00, 2024284
2022-05-16 09:42:01+02:00, 2024624
2022-05-16 09:43:01+02:00, 2029112
2022-05-16 09:44:01+02:00, 2029660
2022-05-16 09:45:01+02:00, 2032428
2022-05-16 09:46:01+02:00, 2034204
2022-05-16 09:47:01+02:00, 2036160
2022-05-16 09:48:01+02:00, 2038696
2022-05-16 09:49:01+02:00, 2041148
2022-05-16 09:50:01+02:00, 2043688
2022-05-16 09:51:01+02:00, 2046356
2022-05-16 09:52:01+02:00, 2049712
2022-05-16 09:53:01+02:00, 2051836
2022-05-16 09:54:01+02:00, 2054356
2022-05-16 09:55:01+02:00, 2058552
2022-05-16 09:56:01+02:00, 2059524
2022-05-16 09:57:01+02:00, 2061760
2022-05-16 09:58:01+02:00, 2067056
2022-05-16 09:59:01+02:00, 2067612
2022-05-16 10:00:01+02:00, 2069528
2022-05-16 10:01:01+02:00, 2071900
2022-05-16 10:02:01+02:00, 2074772
2022-05-16 10:03:01+02:00, 2077884
2022-05-16 10:04:01+02:00, 2081544
2022-05-16 10:05:01+02:00, 2082476
2022-05-16 10:06:01+02:00, 2085776
2022-05-16 10:07:01+02:00, 2087652
2022-05-16 10:08:01+02:00, 2092492
2022-05-16 10:09:01+02:00, 2092948
2022-05-16 10:10:01+02:00, 2095268
2022-05-16 10:11:01+02:00, 2100620
2022-05-16 10:12:01+02:00, 2101616
2022-05-16 10:13:01+02:00, 2104560
2022-05-16 10:14:01+02:00, 2105560
2022-05-16 10:15:01+02:00, 2108208
2022-05-16 10:16:01+02:00, 2110532
2022-05-16 10:17:01+02:00, 2114636
2022-05-16 10:18:01+02:00, 2115852
2022-05-16 10:19:01+02:00, 2118308
2022-05-16 10:20:01+02:00, 2122304
2022-05-16 10:21:01+02:00, 2123516
2022-05-16 10:22:01+02:00, 2126040
2022-05-16 10:23:01+02:00, 2128160
2022-05-16 10:24:01+02:00, 2131020
2022-05-16 10:25:01+02:00, 2134156
2022-05-16 10:26:01+02:00, 2135848
2022-05-16 10:27:01+02:00, 2138256
2022-05-16 10:28:01+02:00, 2140792
2022-05-16 10:29:01+02:00, 2142932
2022-05-16 10:30:01+02:00, 2145592
2022-05-16 10:31:01+02:00, 2148108
2022-05-16 10:32:01+02:00, 2150596
2022-05-16 10:33:01+02:00, 2153420
2022-05-16 10:34:01+02:00, 2155488
2022-05-16 10:35:01+02:00, 2157844
2022-05-16 10:36:01+02:00, 2160356
2022-05-16 10:37:01+02:00, 2163064
2022-05-16 10:38:01+02:00, 2165784
2022-05-16 10:39:01+02:00, 2167944
2022-05-16 10:40:01+02:00, 2171260
2022-05-16 10:41:01+02:00, 2173064
2022-05-16 10:42:01+02:00, 2176056
2022-05-16 10:43:01+02:00, 2178192
2022-05-16 10:44:01+02:00, 2180768
2022-05-16 10:45:01+02:00, 2183496
2022-05-16 10:46:01+02:00, 2185896
2022-05-16 10:47:01+02:00, 2188276
2022-05-16 10:48:01+02:00, 2192016
2022-05-16 10:49:01+02:00, 2193740
2022-05-16 10:50:01+02:00, 2196896
2022-05-16 10:51:01+02:00, 2199088
2022-05-16 10:52:01+02:00, 2201532
2022-05-16 10:53:01+02:00, 2206740
2022-05-16 10:54:01+02:00, 2206436
2022-05-16 10:55:01+02:00, 2208840
2022-05-16 10:56:01+02:00, 2211428
2022-05-16 10:57:01+02:00, 2213656
2022-05-16 10:58:01+02:00, 2216060
2022-05-16 10:59:01+02:00, 2218240
2022-05-16 11:00:01+02:00, 2220984
2022-05-16 11:01:01+02:00, 2223672
2022-05-16 11:02:01+02:00, 2226220
2022-05-16 11:03:01+02:00, 2228856
2022-05-16 11:04:01+02:00, 2231252
2022-05-16 11:05:01+02:00, 2233784
2022-05-16 11:06:01+02:00, 2236792
2022-05-16 11:07:01+02:00, 2236828
2022-05-16 11:08:01+02:00, 2236784
2022-05-16 11:09:01+02:00, 2236812
2022-05-16 11:10:01+02:00, 2269292
2022-05-16 11:11:01+02:00, 2269236
2022-05-16 11:12:01+02:00, 2269240
2022-05-16 11:13:01+02:00, 2269336
2022-05-16 11:14:01+02:00, 2269344
2022-05-16 11:15:01+02:00, 2269568
2022-05-16 11:16:01+02:00, 2269568
2022-05-16 11:17:01+02:00, 2269608
2022-05-16 11:18:01+02:00, 2269716
2022-05-16 11:19:01+02:00, 2269768
2022-05-16 11:20:01+02:00, 2271792
2022-05-16 11:21:01+02:00, 2274096
2022-05-16 11:22:01+02:00, 2276080
2022-05-16 11:23:01+02:00, 2278284
2022-05-16 11:24:01+02:00, 2280268
2022-05-16 11:25:01+02:00, 2283200
2022-05-16 11:26:01+02:00, 2284512
2022-05-16 11:27:01+02:00, 2286684
2022-05-16 11:28:01+02:00, 2289012
2022-05-16 11:29:01+02:00, 2293584
2022-05-16 11:30:01+02:00, 2293764
2022-05-16 11:31:01+02:00, 2295648
2022-05-16 11:32:01+02:00, 2298044
2022-05-16 11:33:01+02:00, 2299684
2022-05-16 11:34:01+02:00, 2301816
2022-05-16 11:35:01+02:00, 2304004
2022-05-16 11:36:01+02:00, 2306104
